<1 134 127>
<1 135 134>
<1 136 150>
<1 137 140>
<1 138 110>
<1 139 320>
<1 140 250>
<1 141 232>
<1 142 188>
<1 143 250>
<1 144 377>
<1 145 90>
<1 146 140>
<1 147 90>
<1 148 90>
<1 149 70>
<1 150 90>
<1 151 110>
<1 152 150>
<1 153 101>
<1 154 377>
<1 155 118>
<1 156 290>
<1 157 209>
<1 158 150>
<1 159 150>
<1 160 79>
<1 161 150>
<1 162 91>
<1 163 59>
<1 164 218>
<1 165 351>
<1 166 873>
<1 167 130>
<1 168 68>
<1 169 126>
<1 170 120>
<1 171 227>
<1 172 198>
<1 173 132>
<1 174 121>
<1 175 150>
<1 176 100>
<1 177 38>
<1 178 70>
<1 179 355>
<1 180 284>
<1 181 122>
<1 182 75>
<1 183 160>
<1 184 140>
<1 185 520>
<1 186 99>
<1 187 182>
<1 188 80>
<1 189 514>
<1 190 96>
<1 191 50>
<1 192 272>
<1 193 226>
<1 194 194>
<1 195 164>
<1 196 96>
<1 197 107>
<1 198 108>
<1 199 167>
<1 200 98>
<1 201 82>
<1 202 482>
<1 203 72>
<1 204 50>
<1 205 130>
<1 206 230>
<1 207 50>
<1 208 240>
<1 209 190>
<1 210 190>
<1 211 240>
<1 212 74>
<1 213 139>
<1 214 339>
<1 215 260>
<1 216 132>
<1 217 550>
<1 218 420>
<1 219 152>
<1 220 12>
<1 221 90>
<1 222 5>
<1 223 128>
<1 224 100>
<1 225 120>
<1 226 100>
<1 227 320>
<1 228 835>
<1 229 740>
<1 230 223>
<1 231 100>
<1 232 390>
<1 233 140>
<1 234 304>
<1 235 120>
<1 236 403>
<1 237 21>
<1 238 246>
<1 239 160>
<1 240 1019>
<1 241 34>
<1 242 120>
<1 243 68>
<1 244 910>
<1 245 302>
<1 246 778>
<1 247 101>
<1 248 1310>
<1 249 20>
<1 250 278>
<1 251 81>
<1 252 290>
<1 253 100>
<1 254 372>
<1 255 72>
<1 256 28>
<1 257 90>
<1 258 250>
<1 259 144>
<1 260 303>
<1 261 220>
<1 262 58>
<1 263 224>
<1 264 211>
<1 265 99>
<1 266 44>
<1 267 120>
<1 268 70>
<1 269 421>
<1 270 231>
<1 271 214>
<1 272 196>
<1 273 280>
<1 274 398>
<1 275 72>
<1 276 280>
<1 277 356>
<1 278 193>
<1 279 140>
<1 280 130>
<1 281 300>
<1 282 456>
<1 283 7>
<1 284 170>
<1 285 252>
<1 286 210>
<1 287 308>
<1 288 308>
<1 289 121>
<1 290 52>
<1 291 426>
<1 292 104>
<1 293 1386>
<1 294 527>
<1 295 968>
<1 296 1047>
<1 297 538>
};

PREC = {<1, 2>
<2, 3>
<3, 4>
<4, 5>
<4, 22>
<4, 26>
<4, 27>
<4, 40>
<4, 48>
<4, 56>
<4, 83>
<4, 86>
<4, 94>
<4, 105>
<4, 109>
<4, 111>
<4, 134>
<4, 221>
<4, 247>
<4, 259>
<5, 6>
<6, 7>
<6, 8>
<6, 9>
<6, 10>
<7, 11>
<7, 12>
<7, 13>
<7, 14>
<7, 15>
<7, 20>
<8, 11>
<8, 12>
<8, 13>
<8, 14>
<8, 15>
<8, 20>
<9, 11>
<9, 12>
<9, 13>
<9, 14>
<9, 15>
<9, 20>
<10, 11>
<10, 12>
<10, 13>
<10, 14>
<10, 15>
<10, 20>
<11, 16>
<12, 17>
<13, 18>
<14, 19>
<15, 21>
<16, 23>
<17, 23>
<18, 23>
<19, 23>
<20, 23>
<21, 23>
<22, 24>
<22, 25>
<23, 28>
<24, 29>
<25, 29>
<26, 30>
<27, 31>
<28, 32>
<28, 37>
<29, 33>
<29, 44>
<29, 121>
<30, 34>
<30, 297>
<31, 34>
<31, 82>
<31, 172>
<31, 179>
<32, 36>
<33, 38>
<34, 35>
<35, 42>
<36, 39>
<37, 39>
<38, 41>
<39, 43>
<40, 44>
<40, 84>
<40, 97>
<41, 45>
<42, 46>
<43, 47>
<44, 49>
<45, 50>
<46, 51>
<46, 138>
<47, 52>
<48, 52>
<49, 53>
<50, 54>
<51, 55>
<51, 81>
<52, 57>
<53, 58>
<54, 58>
<54, 296>
<55, 59>
<56, 60>
<56, 61>
<57, 62>
<57, 63>
<57, 71>
<57, 76>
<58, 64>
<59, 64>
<59, 99>
<59, 100>
<60, 68>
<61, 65>
<62, 66>
<63, 67>
<64, 72>
<65, 69>
<66, 69>
<67, 70>
<68, 73>
<69, 74>
<70, 75>
<71, 77>
<72, 78>
<73, 84>
<73, 97>
<74, 84>
<74, 97>
<75, 84>
<75, 97>
<76, 84>
<76, 97>
<77, 84>
<77, 97>
<78, 79>
<78, 80>
<78, 125>
<78, 192>
<79, 85>
<80, 85>
<81, 87>
<82, 88>
<82, 89>
<83, 90>
<84, 91>
<85, 92>
<86, 93>
<87, 99>
<87, 100>
<88, 99>
<88, 100>
<89, 99>
<89, 100>
<90, 95>
<91, 96>
<92, 98>
<93, 98>
<94, 101>
<95, 101>
<96, 101>
<97, 101>
<98, 102>
<99, 103>
<100, 104>
<101, 106>
<102, 107>
<103, 108>
<104, 108>
<105, 110>
<106, 112>
<107, 113>
<108, 114>
<108, 115>
<108, 292>
<109, 119>
<109, 120>
<110, 119>
<110, 120>
<110, 162>
<111, 116>
<112, 117>
<113, 118>
<114, 119>
<115, 120>
<116, 122>
<117, 123>
<117, 124>
<117, 257>
<118, 126>
<119, 127>
<120, 127>
<120, 150>
<121, 128>
<122, 129>
<123, 130>
<123, 145>
<123, 146>
<123, 147>
<123, 148>
<123, 149>
<124, 130>
<125, 130>
<126, 130>
<127, 130>
<127, 157>
<128, 130>
<129, 130>
<129, 141>
<130, 131>
<130, 144>
<131, 132>
<131, 133>
<132, 135>
<133, 135>
<133, 170>
<134, 136>
<135, 137>
<136, 139>
<137, 140>
<138, 140>
<138, 191>
<139, 142>
<139, 253>
<140, 143>
<140, 200>
<141, 151>
<142, 152>
<143, 153>
<143, 169>
<144, 154>
<145, 155>
<146, 156>
<147, 158>
<148, 159>
<149, 160>
<150, 161>
<151, 163>
<152, 164>
<153, 165>
<154, 166>
<155, 166>
<156, 166>
<157, 166>
<158, 166>
<159, 166>
<160, 166>
<161, 166>
<162, 167>
<163, 166>
<164, 167>
<165, 168>
<165, 176>
<166, 170>
<167, 171>
<168, 173>
<169, 174>
<170, 174>
<171, 174>
<172, 175>
<173, 177>
<174, 178>
<174, 287>
<174, 288>
<175, 180>
<176, 181>
<177, 181>
<178, 181>
<179, 181>
<180, 181>
<180, 252>
<181, 182>
<181, 183>
<181, 184>
<181, 185>
<181, 186>
<181, 187>
<181, 188>
<181, 189>
<181, 196>
<181, 197>
<181, 295>
<182, 190>
<183, 193>
<184, 194>
<185, 195>
<186, 195>
<187, 195>
<188, 195>
<189, 195>
<190, 195>
<191, 200>
<192, 201>
<193, 198>
<194, 199>
<195, 199>
<195, 203>
<195, 205>
<195, 227>
<195, 229>
<196, 202>
<197, 202>
<198, 202>
<199, 202>
<200, 202>
<201, 202>
<202, 204>
<202, 251>
<203, 206>
<203, 208>
<204, 207>
<204, 250>
<205, 207>
<206, 209>
<207, 210>
<207, 212>
<208, 210>
<209, 210>
<209, 211>
<210, 213>
<211, 213>
<212, 214>
<213, 214>
<214, 215>
<214, 234>
<215, 216>
<216, 217>
<217, 218>
<218, 219>
<219, 220>
<220, 222>
<221, 223>
<222, 224>
<223, 225>
<224, 226>
<225, 227>
<226, 228>
<227, 230>
<228, 231>
<229, 235>
<229, 236>
<230, 232>
<230, 271>
<230, 289>
<231, 233>
<232, 236>
<233, 237>
<234, 238>
<234, 256>
<235, 237>
<236, 239>
<237, 240>
<238, 240>
<238, 285>
<239, 240>
<239, 279>
<240, 241>
<240, 243>
<241, 242>
<242, 244>
<243, 245>
<243, 246>
<244, 245>
<244, 246>
<244, 255>
<245, 248>
<246, 248>
<247, 278>
<248, 249>
<249, 254>
<249, 284>
<250, 256>
<251, 256>
<252, 258>
<253, 260>
<254, 261>
<255, 261>
<255, 262>
<256, 263>
<257, 264>
<258, 265>
<259, 266>
<260, 267>
<261, 268>
<261, 269>
<262, 269>
<263, 270>
<264, 271>
<265, 272>
<266, 271>
<267, 273>
<268, 274>
<269, 274>
<270, 274>
<271, 274>
<272, 275>
<273, 276>
<274, 277>
<274, 278>
<274, 282>
<275, 280>
<276, 281>
<277, 283>
<278, 283>
<279, 286>
<280, 290>
<281, 291>
<282, 293>
<283, 293>
<284, 294>
<285, 294>
<286, 294>
<287, 293>
<288, 293>
<289, 294>
<290, 293>
<291, 293>
<292, 293>
};



NW = 49;
NS = 49;
NM = 1;
OR = [1.0];
precision = 0.000702247191011236;
WSFIXe = {
<1 1>
<2 2>
<3 3>
<4 4>
<5 5>
<6 6>
<7 7>
<8 8>
<9 9>
<10 10>
<11 11>
<12 12>
<13 13>
<14 14>
<15 15>
<16 16>
<17 17>
<18 18>
<19 19>
<20 20>
<21 21>
<22 22>
<23 23>
<24 24>
<25 25>
<26 26>
<27 27>
<28 28>
<29 29>
<30 30>
<31 31>
<32 32>
<33 33>
<34 34>
<35 35>
<36 36>
<37 37>
<38 38>
<39 39>
<40 40>
<41 41>
<42 42>
<43 43>
<44 44>
<45 45>
<46 46>
<47 47>
<48 48>
<49 49>
};
WSFEASe = { };
TSFIXe = { };
FATSe = { };
MT = { };
TTIne = { };
TWIne = { };
